ensembl_id,gene_symbol,loeuf,pli
ENSG00000033011,ALG1,1.419,1.6267e-25
ENSG00000139133,ALG10,0.901,5.8848e-06
ENSG00000175548,ALG10B,1.018,1.6377e-07
ENSG00000253710,ALG11,0.908,1.5591e-06
ENSG00000182858,ALG12,0.965,1.4977e-09
ENSG00000172339,ALG14,1.055,7.0391e-05
ENSG00000251287,ALG1L2,1.607,3.3746e-13
ENSG00000119523,ALG2,1.408,5.5991e-12
ENSG00000214160,ALG3,0.972,1.7952e-10
ENSG00000120697,ALG5,0.823,0.015945
ENSG00000088035,ALG6,0.892,2.2406e-05
ENSG00000159063,ALG8,0.909,1.8738e-10
ENSG00000086848,ALG9,0.853,1.3976e-12
ENSG00000171094,ALK,0.562,3.8217e-06
ENSG00000196711,ALKAL1,1.944,7.9389e-06
ENSG00000189292,ALKAL2,1.297,0.025534
ENSG00000100601,ALKBH1,1.128,2.4628e-08
ENSG00000189046,ALKBH2,1.392,5.3215e-07
ENSG00000166199,ALKBH3,1.434,3.5288e-16
ENSG00000160993,ALKBH4,1.035,0.0041694
ENSG00000091542,ALKBH5,0.19,1.0
ENSG00000239382,ALKBH6,1.152,6.5151e-07
ENSG00000125652,ALKBH7,1.675,1.1462e-09
ENSG00000137760,ALKBH8,0.797,2.7075e-05
ENSG00000151360,ALLC,1.144,5.2281e-11
ENSG00000116127,ALMS1,0.825,2.1295e-65
ENSG00000108839,ALOX12,0.921,8.9707e-16
ENSG00000179477,ALOX12B,0.783,3.6631e-10
ENSG00000161905,ALOX15,1.117,7.4766e-21
ENSG00000179593,ALOX15B,1.263,2.2638e-27
ENSG00000012779,ALOX5,0.933,7.7684e-17
ENSG00000132965,ALOX5AP,0.795,0.13095
ENSG00000179148,ALOXE3,1.036,5.0055e-23
ENSG00000163286,ALPG,1.103,1.0455e-09
ENSG00000163295,ALPI,1.163,3.4185e-16
ENSG00000073331,ALPK1,1.079,1.3166e-32
ENSG00000198796,ALPK2,0.862,3.4526000000000003e-31
ENSG00000136383,ALPK3,0.874,2.279e-26
ENSG00000162551,ALPL,0.987,1.7059e-11
ENSG00000163283,ALPP,1.117,4.845e-12
ENSG00000003393,ALS2,0.649,2.816e-17
ENSG00000178038,ALS2CL,1.08,5.2250999999999996e-37
ENSG00000180318,ALX1,0.838,0.00060691
ENSG00000156150,ALX3,1.051,7.4098e-05
ENSG00000052850,ALX4,0.902,3.2775e-05
ENSG00000183684,ALYREF,0.235,0.99971
ENSG00000242110,AMACR,1.239,1.0248e-05
ENSG00000178522,AMBN,1.345,2.6606e-12
ENSG00000106927,AMBP,1.017,5.4457e-11
ENSG00000110497,AMBRA1,0.491,0.93732
ENSG00000123505,AMD1,0.442,0.99693
ENSG00000139344,AMDHD1,1.381,2.3957e-13
ENSG00000162066,AMDHD2,0.868,2.1624e-05
ENSG00000165566,AMER2,0.655,0.83912
ENSG00000178171,AMER3,,
ENSG00000159461,AMFR,0.633,0.00062362
ENSG00000104899,AMH,1.954,1.0623000000000001e-19
ENSG00000135409,AMHR2,0.784,2.7267e-07
ENSG00000181754,AMIGO1,0.099,1.0
ENSG00000139211,AMIGO2,0.97,0.00011286
ENSG00000176020,AMIGO3,1.844,0.00020745
ENSG00000144233,AMMECR1L,0.257,0.99999
ENSG00000166126,AMN,1.446,1.8277e-15
ENSG00000151743,AMN1,0.838,0.0078309
ENSG00000166025,AMOTL1,0.581,0.0029055
ENSG00000114019,AMOTL2,0.574,0.056222
ENSG00000116748,AMPD1,1.036,7.158799999999999e-21
ENSG00000116337,AMPD2,0.705,1.3901e-08
ENSG00000133805,AMPD3,0.817,1.5297e-12
ENSG00000078053,AMPH,0.697,1.6051e-06
ENSG00000145020,AMT,0.805,0.00010023
ENSG00000187689,AMTN,1.656,5.1559e-10
ENSG00000237763,AMY1A,1.903,0.070662
ENSG00000187733,AMY1C,0.564,0.87039
ENSG00000243480,AMY2A,0.848,0.01822
ENSG00000240038,AMY2B,1.395,1.9898999999999998e-26
ENSG00000174945,AMZ1,1.88,4.1978e-19
ENSG00000196704,AMZ2,1.004,1.5011e-06
ENSG00000153107,ANAPC1,0.273,1.0
ENSG00000164162,ANAPC10,0.863,0.51575
ENSG00000141552,ANAPC11,0.785,0.54592
ENSG00000129055,ANAPC13,1.596,0.00073928
ENSG00000110200,ANAPC15,0.939,0.018212
ENSG00000166295,ANAPC16,0.847,0.33811
ENSG00000176248,ANAPC2,0.482,0.99028
ENSG00000053900,ANAPC4,0.757,2.8288e-08
ENSG00000089053,ANAPC5,0.889,1.6677e-12
ENSG00000196510,ANAPC7,0.478,0.99414
ENSG00000214274,ANG,1.697,0.41982
ENSG00000013523,ANGEL1,0.98,3.7645e-17
ENSG00000174606,ANGEL2,0.788,3.0779e-08
ENSG00000154188,ANGPT1,0.414,0.99987
ENSG00000091879,ANGPT2,0.606,0.031906
ENSG00000101280,ANGPT4,1.189,1.5442e-16
ENSG00000116194,ANGPTL1,0.981,1.0041e-09
ENSG00000136859,ANGPTL2,0.643,0.014026
ENSG00000132855,ANGPTL3,1.209,1.4168e-11
ENSG00000167772,ANGPTL4,1.481,3.696e-16
ENSG00000187151,ANGPTL5,1.158,2.5851e-06
ENSG00000130812,ANGPTL6,1.338,1.8601e-16
ENSG00000171819,ANGPTL7,1.231,1.8591e-12
ENSG00000130173,ANGPTL8,1.749,2.0296e-10
ENSG00000227059,ANHX,0.776,0.00088956
ENSG00000029534,ANK1,0.299,1.0
ENSG00000145362,ANK2,0.271,1.0
ENSG00000151150,ANK3,0.16,1.0
ENSG00000151687,ANKAR,1.07,5.6721000000000004e-33
ENSG00000166839,ANKDD1A,1.137,7.6013e-16
ENSG00000189045,ANKDD1B,1.173,1.1295e-07
ENSG00000132623,ANKEF1,0.77,2.0997e-06
ENSG00000153930,ANKFN1,0.741,5.0599e-11
ENSG00000185722,ANKFY1,0.463,0.99797
ENSG00000154122,ANKH,0.463,0.99706
ENSG00000131503,ANKHD1,0.178,1.0
ENSG00000001629,ANKIB1,0.533,0.34002
ENSG00000170209,ANKK1,1.382,9.643e-14
ENSG00000160117,ANKLE1,1.368,2.305e-22
ENSG00000176915,ANKLE2,0.825,2.9547e-12
ENSG00000144504,ANKMY1,1.141,3.1232e-33
ENSG00000106524,ANKMY2,0.913,2.0856e-08
ENSG00000164331,ANKRA2,1.358,3.8479e-10
ENSG00000148677,ANKRD1,1.038,7.6168e-09
ENSG00000088448,ANKRD10,1.035,0.00017098
ENSG00000167522,ANKRD11,0.132,1.0
ENSG00000101745,ANKRD12,0.583,1.0194e-07
ENSG00000076513,ANKRD13A,0.72,4.7242e-07
ENSG00000198720,ANKRD13B,0.672,0.00033214
ENSG00000118454,ANKRD13C,0.449,0.99669
ENSG00000172932,ANKRD13D,0.552,0.54585
ENSG00000134461,ANKRD16,1.356,1.6814e-10
ENSG00000132466,ANKRD17,0.118,1.0
ENSG00000180071,ANKRD18A,0.872,2.9181e-14
ENSG00000230453,ANKRD18B,0.89,2.0378e-15
ENSG00000165887,ANKRD2,1.426,1.0919e-13
ENSG00000260691,ANKRD20A1,0.512,0.93628
ENSG00000152766,ANKRD22,1.513,1.3142e-08
ENSG00000163126,ANKRD23,1.671,1.9405e-23
ENSG00000089847,ANKRD24,1.255,6.131899999999999e-40
ENSG00000107890,ANKRD26,0.728,1.9855e-20
ENSG00000105186,ANKRD27,0.965,5.9527e-27
ENSG00000206560,ANKRD28,0.455,0.99917
ENSG00000154065,ANKRD29,1.187,9.8159e-09
ENSG00000148513,ANKRD30A,1.295,1.3948999999999999e-46
ENSG00000180777,ANKRD30B,0.981,1.4115e-23
ENSG00000163046,ANKRD30BL,1.929,0.00057109
ENSG00000145700,ANKRD31,0.844,3.0539e-24
ENSG00000167612,ANKRD33,1.351,5.3205e-09
ENSG00000164236,ANKRD33B,0.682,0.70044
ENSG00000272031,ANKRD34A,0.468,0.9914
ENSG00000189127,ANKRD34B,,
ENSG00000235711,ANKRD34C,1.761,0.24036
ENSG00000198483,ANKRD35,1.071,1.1716e-31
ENSG00000135976,ANKRD36,1.132,3.9648000000000004e-55
ENSG00000196912,ANKRD36B,0.569,0.14331
ENSG00000186352,ANKRD37,1.265,8.1343e-06
ENSG00000213337,ANKRD39,1.375,1.4079e-06
ENSG00000154945,ANKRD40,0.936,5.1839e-06
ENSG00000137494,ANKRD42,1.08,2.7598e-12
ENSG00000065413,ANKRD44,0.365,1.0
ENSG00000183831,ANKRD45,1.119,2.0456e-06
ENSG00000186106,ANKRD46,0.965,0.0044588
ENSG00000168876,ANKRD49,1.221,5.4088e-05
ENSG00000151458,ANKRD50,0.439,0.99992
ENSG00000139645,ANKRD52,0.122,1.0
ENSG00000144031,ANKRD53,1.379,2.8779e-10
ENSG00000100124,ANKRD54,1.126,5.2004e-08
ENSG00000164512,ANKRD55,0.843,1.8e-08
ENSG00000135299,ANKRD6,0.869,6.9313e-12
ENSG00000157999,ANKRD61,1.498,0.0025461
ENSG00000181626,ANKRD62,0.942,1.7927e-11
ENSG00000230778,ANKRD63,1.835,9.7371e-08
ENSG00000235098,ANKRD65,1.968,7.1256e-12
ENSG00000230062,ANKRD66,1.579,0.00014355
ENSG00000106013,ANKRD7,1.219,2.7634e-06
ENSG00000156381,ANKRD9,1.966,4.1694e-07
ENSG00000064999,ANKS1A,0.549,0.0091996
ENSG00000185046,ANKS1B,0.298,1.0
ENSG00000168096,ANKS3,1.102,1.3297e-18
ENSG00000175311,ANKS4B,1.325,2.5912e-10
ENSG00000165138,ANKS6,0.869,4.1775e-10
ENSG00000206199,ANKUB1,1.083,1.2505e-12
ENSG00000163516,ANKZF1,1.125,1.6314e-27
ENSG00000011426,ANLN,0.537,0.078672
ENSG00000131620,ANO1,0.618,8.8688e-07
ENSG00000160746,ANO10,1.24,3.7519e-26
ENSG00000047617,ANO2,1.022,1.0319e-30
ENSG00000134343,ANO3,0.911,5.0884e-18
ENSG00000151572,ANO4,0.576,6.4935e-05
ENSG00000171714,ANO5,1.034,2.1745e-26
ENSG00000177119,ANO6,1.02,2.4628e-30
ENSG00000146205,ANO7,1.159,7.0983e-35
ENSG00000074855,ANO8,0.795,2.4434e-14
ENSG00000185101,ANO9,1.022,2.4483e-23
ENSG00000140350,ANP32A,0.143,1.0
ENSG00000136938,ANP32B,0.364,0.9995
ENSG00000139223,ANP32D,1.433,0.015664
ENSG00000143401,ANP32E,0.762,0.063372
ENSG00000166825,ANPEP,0.705,4.5127e-12
ENSG00000103254,ANTKMT,1.948,2.3679e-12
ENSG00000169604,ANTXR1,0.346,1.0
ENSG00000163297,ANTXR2,0.981,3.705e-09
ENSG00000274209,ANTXRL,1.004,2.1718e-16
ENSG00000135046,ANXA1,1.182,4.7906e-08
ENSG00000109511,ANXA10,1.146,1.646e-07
ENSG00000122359,ANXA11,1.086,1.5348e-14
ENSG00000104537,ANXA13,0.96,2.1774e-08
ENSG00000182718,ANXA2,0.985,3.9002e-06
ENSG00000177721,ANXA2R,,
ENSG00000138772,ANXA3,1.244,2.0991e-05
ENSG00000196975,ANXA4,1.077,2.8306e-08
ENSG00000164111,ANXA5,1.465,3.5025e-09
ENSG00000197043,ANXA6,0.872,9.2678e-15
ENSG00000138279,ANXA7,1.055,8.4541e-11
ENSG00000265190,ANXA8,0.726,0.59384
ENSG00000264230,ANXA8L1,1.812,0.00064852
ENSG00000143412,ANXA9,1.091,2.7725e-14
ENSG00000136250,AOAH,0.876,9.4434e-12
ENSG00000002726,AOC1,1.253,2.4456e-20
ENSG00000131480,AOC2,1.292,1.8085e-22
ENSG00000131471,AOC3,1.056,4.465e-15
ENSG00000148120,AOPEP,0.979,4.1523e-15
ENSG00000138356,AOX1,1.009,6.5603e-31
ENSG00000138660,AP1AR,1.048,0.00028404
ENSG00000100280,AP1B1,0.476,0.99357
ENSG00000166747,AP1G1,0.113,1.0
ENSG00000213983,AP1G2,1.004,1.5854e-23
ENSG00000072958,AP1M1,0.474,0.99509
ENSG00000129354,AP1M2,1.073,3.34e-12
ENSG00000106367,AP1S1,1.078,0.00077664
ENSG00000152056,AP1S3,0.817,0.068273
ENSG00000196961,AP2A1,0.331,1.0
ENSG00000183020,AP2A2,0.437,0.99985
ENSG00000006125,AP2B1,0.275,1.0
ENSG00000161203,AP2M1,0.182,1.0
ENSG00000042753,AP2S1,0.478,0.98109
ENSG00000132842,AP3B1,0.59,0.0032623
ENSG00000103723,AP3B2,0.52,0.21689
ENSG00000065000,AP3D1,0.443,0.99989
ENSG00000185009,AP3M1,0.823,0.00017508
ENSG00000070718,AP3M2,0.858,8.9123e-06
ENSG00000177879,AP3S1,1.433,0.0072646
ENSG00000157823,AP3S2,1.304,1.0733e-07
ENSG00000134262,AP4B1,0.777,8.6664e-10
ENSG00000081014,AP4E1,0.576,0.00043414
ENSG00000221838,AP4M1,1.106,5.0074e-18
ENSG00000100478,AP4S1,1.675,3.0245e-09
ENSG00000254470,AP5B1,1.424,0.007513
ENSG00000053770,AP5M1,1.061,5.8546e-07
ENSG00000125843,AP5S1,1.528,3.3391e-05
ENSG00000242802,AP5Z1,1.641,1.001e-47
ENSG00000120868,APAF1,0.664,2.2839e-12
ENSG00000107282,APBA1,0.978,1.1515e-13
ENSG00000034053,APBA2,0.524,0.78163
ENSG00000011132,APBA3,1.237,2.3681e-15
ENSG00000166313,APBB1,0.401,0.99999
ENSG00000077420,APBB1IP,0.585,0.3448
ENSG00000163697,APBB2,0.54,0.60619
ENSG00000113108,APBB3,0.973,1.3447e-13
ENSG00000134982,APC,0.321,1.0
ENSG00000115266,APC2,0.961,3.6028e-11
ENSG00000154856,APCDD1,0.586,0.59395
ENSG00000198768,APCDD1L,1.86,1.2324e-09
ENSG00000132703,APCS,1.826,0.020836
ENSG00000164062,APEH,0.87,2.3187e-18
ENSG00000100823,APEX1,1.225,1.1096e-10
ENSG00000117362,APH1A,0.806,0.0050779
ENSG00000138613,APH1B,1.327,2.5362e-10
ENSG00000166181,API5,0.211,1.0
ENSG00000149089,APIP,1.423,2.2729e-09
ENSG00000169621,APLF,1.451,2.5444999999999997e-21
ENSG00000134817,APLNR,0.81,0.030856
ENSG00000105290,APLP1,0.713,1.1458e-07
ENSG00000084234,APLP2,0.723,2.6598e-08
ENSG00000101474,APMAP,1.14,2.4673e-10
ENSG00000118137,APOA1,1.168,5.3313e-07
ENSG00000158874,APOA2,1.012,0.349
ENSG00000110244,APOA4,0.985,5.836e-07
ENSG00000110243,APOA5,1.146,3.8516e-08
ENSG00000084674,APOB,0.537,1.3512e-11
ENSG00000111701,APOBEC1,1.086,2.4654e-05
ENSG00000124701,APOBEC2,1.085,0.0003754
ENSG00000128383,APOBEC3A,0.9,0.027051
ENSG00000179750,APOBEC3B,0.854,6.3002e-07
ENSG00000244509,APOBEC3C,1.056,0.00026063
ENSG00000243811,APOBEC3D,1.029,1.5797e-10
ENSG00000128394,APOBEC3F,1.014,4.4662e-10
ENSG00000239713,APOBEC3G,1.103,1.77e-13
ENSG00000100298,APOBEC3H,0.651,0.63457
ENSG00000173627,APOBEC4,1.412,0.52239
ENSG00000184730,APOBR,0.99,7.1274e-16
ENSG00000130208,APOC1,1.483,0.11906
ENSG00000234906,APOC2,1.054,0.074299
ENSG00000110245,APOC3,1.68,0.0012283
ENSG00000267467,APOC4,1.817,9.8851e-05
ENSG00000189058,APOD,1.436,2.7343e-08
ENSG00000130203,APOE,1.319,0.00025668
ENSG00000175336,APOF,1.885,0.035106
ENSG00000091583,APOH,1.542,3.1416e-19
ENSG00000100342,APOL1,1.68,5.2365e-08
ENSG00000128335,APOL2,1.704,0.0011069
ENSG00000100336,APOL4,1.863,3.8236e-06
ENSG00000128313,APOL5,1.093,4.3203e-08
ENSG00000221963,APOL6,1.656,0.16117
ENSG00000178878,APOLD1,1.959,4.0691e-12
ENSG00000204444,APOM,1.437,4.7004e-09
ENSG00000142192,APP,0.41,0.99999
ENSG00000062725,APPBP2,0.34,1.0
ENSG00000157500,APPL1,0.524,0.88093
ENSG00000136044,APPL2,1.075,1.3554e-23
ENSG00000198931,APRT,1.789,4.7393e-11
ENSG00000137074,APTX,0.973,2.0655e-07
ENSG00000240583,AQP1,0.915,0.013569
ENSG00000143595,AQP10,0.991,0.00054655
ENSG00000178301,AQP11,1.743,1.4795e-06
ENSG00000184945,AQP12A,1.828,3.5704e-05
ENSG00000185176,AQP12B,1.875,0.000412
ENSG00000167580,AQP2,1.375,2.6952e-07
ENSG00000165272,AQP3,0.838,0.0047403
ENSG00000171885,AQP4,0.903,0.00031791
ENSG00000161798,AQP5,1.316,0.00026203
ENSG00000086159,AQP6,1.396,1.4203e-05
ENSG00000165269,AQP7,1.24,2.2156e-07
ENSG00000103375,AQP8,0.819,0.010511
ENSG00000103569,AQP9,1.16,2.5342e-06
ENSG00000021776,AQR,0.413,1.0
ENSG00000186635,ARAP1,0.572,1.1045e-06
ENSG00000047365,ARAP2,0.884,5.7363e-27
ENSG00000120318,ARAP3,0.598,1.0218e-09
ENSG00000198576,ARC,1.393,0.00081608
ENSG00000095139,ARCN1,0.145,1.0
ENSG00000109321,AREG,0.823,0.0037006
ENSG00000119682,AREL1,0.739,3.5344e-11
ENSG00000143761,ARF1,0.247,0.99953
ENSG00000134287,ARF3,0.485,0.97853
ENSG00000168374,ARF4,0.418,0.98754
ENSG00000004059,ARF5,0.685,0.35162
ENSG00000165527,ARF6,0.251,0.99477
ENSG00000101199,ARFGAP1,0.632,0.021957
ENSG00000149182,ARFGAP2,0.8,6.3036e-09
ENSG00000242247,ARFGAP3,1.116,1.4979e-16
ENSG00000066777,ARFGEF1,0.236,1.0
ENSG00000124198,ARFGEF2,0.391,1.0
ENSG00000112379,ARFGEF3,0.588,7.8929e-10
ENSG00000164144,ARFIP1,0.869,0.0016921
ENSG00000132254,ARFIP2,0.543,0.90415
ENSG00000101246,ARFRP1,0.935,0.00010621
ENSG00000118520,ARG1,0.833,0.00023675
ENSG00000081181,ARG2,0.78,0.0020946
ENSG00000186103,ARGFX,1.843,0.00021015
ENSG00000134884,ARGLU1,0.396,0.99954
ENSG00000175220,ARHGAP1,0.601,0.1355
ENSG00000071205,ARHGAP10,0.894,4.2253e-17
ENSG00000198826,ARHGAP11A,0.8,1.1732e-06
ENSG00000165322,ARHGAP12,0.681,1.853e-06
ENSG00000075884,ARHGAP15,1.134,1.3199e-10
ENSG00000140750,ARHGAP17,0.753,1.9007e-09
ENSG00000146376,ARHGAP18,0.931,5.7861e-16
ENSG00000213390,ARHGAP19,1.023,9.2321e-11
ENSG00000137727,ARHGAP20,0.613,0.065488
ENSG00000107863,ARHGAP21,0.261,1.0
ENSG00000128805,ARHGAP22,1.141,6.648e-16
ENSG00000275832,ARHGAP23,0.414,0.99999
ENSG00000138639,ARHGAP24,0.797,3.1621e-10
ENSG00000163219,ARHGAP25,0.627,0.0017123
ENSG00000145819,ARHGAP26,0.493,0.97508
ENSG00000159314,ARHGAP27,0.709,3.8325e-08
ENSG00000088756,ARHGAP28,0.796,5.5899e-10
ENSG00000137962,ARHGAP29,0.448,0.9997
ENSG00000186517,ARHGAP30,0.429,0.99987
ENSG00000031081,ARHGAP31,0.38,1.0
ENSG00000134909,ARHGAP32,0.349,1.0
ENSG00000004777,ARHGAP33,0.59,2.8164e-05
ENSG00000160007,ARHGAP35,0.204,1.0
ENSG00000147799,ARHGAP39,0.658,7.9531e-06
ENSG00000165895,ARHGAP42,0.666,9.8509e-06
ENSG00000006740,ARHGAP44,0.605,0.0011289
ENSG00000180448,ARHGAP45,0.75,4.5814e-11
ENSG00000100852,ARHGAP5,0.295,1.0
ENSG00000241484,ARHGAP8,1.648,5.8776e-26
ENSG00000123329,ARHGAP9,1.023,1.8746999999999998e-22
ENSG00000141522,ARHGDIA,0.606,0.76779
ENSG00000111348,ARHGDIB,0.881,0.05396
ENSG00000242173,ARHGDIG,1.297,2.8009e-06
ENSG00000076928,ARHGEF1,0.459,0.99897
ENSG00000104728,ARHGEF10,1.062,1.0958e-43
ENSG00000074964,ARHGEF10L,0.654,7.2835e-10
ENSG00000132694,ARHGEF11,0.336,1.0
ENSG00000196914,ARHGEF12,0.369,1.0
ENSG00000198844,ARHGEF15,0.917,7.1445e-15
ENSG00000130762,ARHGEF16,1.018,1.271e-16
ENSG00000110237,ARHGEF17,0.57,4.8018e-07
ENSG00000104880,ARHGEF18,0.811,7.897000000000001e-20
ENSG00000142632,ARHGEF19,1.327,3.498e-36
ENSG00000116584,ARHGEF2,0.259,1.0
ENSG00000240771,ARHGEF25,0.762,1.3478e-08
ENSG00000114790,ARHGEF26,0.861,1.658e-13
ENSG00000214944,ARHGEF28,0.895,1.0554e-34
ENSG00000163947,ARHGEF3,0.591,0.084693
ENSG00000214694,ARHGEF33,0.947,2.6366e-14
ENSG00000213214,ARHGEF35,1.886,0.16454
ENSG00000183111,ARHGEF37,0.962,1.4596e-14
ENSG00000236699,ARHGEF38,1.21,6.4479e-26
ENSG00000137135,ARHGEF39,1.264,1.1751e-15
ENSG00000136002,ARHGEF4,0.884,1.7577000000000002e-30
ENSG00000165801,ARHGEF40,0.722,1.932e-18
ENSG00000050327,ARHGEF5,0.414,0.99957
ENSG00000102606,ARHGEF7,0.53,0.77607
ENSG00000117713,ARID1A,0.141,1.0
ENSG00000049618,ARID1B,0.205,1.0
ENSG00000189079,ARID2,0.224,1.0
ENSG00000116017,ARID3A,0.442,0.99829
ENSG00000179361,ARID3B,0.332,1.0
ENSG00000032219,ARID4A,0.339,1.0
ENSG00000054267,ARID4B,0.176,1.0
ENSG00000196843,ARID5A,0.802,0.013892
ENSG00000150347,ARID5B,0.211,1.0
ENSG00000166233,ARIH1,0.302,1.0
ENSG00000177479,ARIH2,0.242,1.0
ENSG00000120805,ARL1,0.906,0.069841
ENSG00000175414,ARL10,1.521,7.8184e-10
ENSG00000152213,ARL11,1.844,0.33687
ENSG00000169379,ARL13B,0.894,1.9828e-08
ENSG00000179674,ARL14,1.682,0.0012203
ENSG00000152219,ARL14EP,0.823,0.025421
ENSG00000268223,ARL14EPL,1.402,1.363e-05
ENSG00000185305,ARL15,1.304,6.0261e-05
ENSG00000214087,ARL16,1.929,5.3501e-13
ENSG00000213465,ARL2,0.935,0.019003
ENSG00000102931,ARL2BP,1.03,0.008081
ENSG00000138175,ARL3,0.557,0.93
ENSG00000122644,ARL4A,0.77,0.49105
ENSG00000188042,ARL4C,0.796,0.3422
ENSG00000175906,ARL4D,1.8,0.2203
ENSG00000162980,ARL5A,0.926,0.22955
ENSG00000165997,ARL5B,0.572,0.91164
ENSG00000141748,ARL5C,1.386,1.9371e-08
ENSG00000113966,ARL6,0.956,0.0088078
ENSG00000170540,ARL6IP1,0.682,0.51353
ENSG00000182196,ARL6IP4,1.277,2.9494e-08
ENSG00000144746,ARL6IP5,0.856,0.23405
ENSG00000177917,ARL6IP6,1.43,2.9106e-08
ENSG00000143862,ARL8A,0.58,0.83794
ENSG00000134108,ARL8B,0.698,0.6636
ENSG00000196503,ARL9,0.968,0.0043406
ENSG00000104442,ARMC1,0.885,0.011223
ENSG00000170632,ARMC10,1.341,3.177e-08
ENSG00000157343,ARMC12,0.88,9.435e-06
ENSG00000118690,ARMC2,0.936,1.6643e-15
ENSG00000165309,ARMC3,0.91,1.7854e-14
ENSG00000140691,ARMC5,0.772,2.2461e-05
ENSG00000105676,ARMC6,1.112,2.8967e-13
ENSG00000125449,ARMC7,1.005,0.018048
ENSG00000114098,ARMC8,0.317,1.0
ENSG00000135931,ARMC9,0.975,5.5271e-22
ENSG00000198520,ARMH1,0.934,1.209e-08
ENSG00000260286,ARMH2,1.156,0.023945
ENSG00000120029,ARMH3,0.765,1.3387e-10
ENSG00000139971,ARMH4,0.953,6.6673e-12
ENSG00000254636,ARMS2,1.815,0.021973
ENSG00000146476,ARMT1,1.083,0.00074456
ENSG00000143437,ARNT,0.387,1.0
ENSG00000172379,ARNT2,0.498,0.94024
ENSG00000133794,ARNTL,0.25,1.0
ENSG00000029153,ARNTL2,0.831,2.1145e-06
ENSG00000241685,ARPC1A,0.31,1.0
ENSG00000130429,ARPC1B,0.876,1.063e-06
ENSG00000163466,ARPC2,0.319,0.99984
ENSG00000111229,ARPC3,0.678,0.71113
ENSG00000241553,ARPC4,0.362,0.9982
ENSG00000162704,ARPC5,0.725,0.71808
ENSG00000136950,ARPC5L,0.608,0.86995
ENSG00000242498,ARPIN,1.294,5.3992e-08
ENSG00000128989,ARPP19,1.746,0.012469
ENSG00000172995,ARPP21,0.711,2.0325e-07
ENSG00000137486,ARRB1,0.611,0.14829
ENSG00000141480,ARRB2,0.562,0.59516
ENSG00000197070,ARRDC1,1.191,9.3662e-12
ENSG00000105643,ARRDC2,1.297,8.8721e-14
ENSG00000113369,ARRDC3,0.325,0.99998
ENSG00000140450,ARRDC4,1.309,2.1463e-12
ENSG00000205784,ARRDC5,1.342,0.00022357
ENSG00000100299,ARSA,1.166,1.511e-10
ENSG00000113273,ARSB,1.032,6.1124e-13
ENSG00000141337,ARSG,0.996,2.5679e-09
ENSG00000183876,ARSI,1.403,4.8294e-07
ENSG00000180801,ARSJ,0.951,2.7209e-08
ENSG00000164291,ARSK,0.954,5.7322e-10
ENSG00000129744,ART1,1.476,1.2948e-11
ENSG00000156219,ART3,1.377,1.8702e-16
ENSG00000111339,ART4,0.895,0.0099907
ENSG00000167311,ART5,1.332,3.4903e-08
ENSG00000117407,ARTN,1.206,0.06962
ENSG00000173409,ARV1,1.131,2.0524e-07
ENSG00000099889,ARVCF,1.032,2.8287e-19
ENSG00000214435,AS3MT,1.26,3.738e-14
ENSG00000104763,ASAH1,1.435,2.6013e-20
ENSG00000188611,ASAH2,0.838,1.4425e-10
ENSG00000204147,ASAH2B,,
ENSG00000153317,ASAP1,0.439,0.99991
ENSG00000151693,ASAP2,0.465,0.99788
ENSG00000088280,ASAP3,0.864,1.5967e-20
ENSG00000065802,ASB1,0.951,0.0001511
ENSG00000146926,ASB10,1.634,1.2199e-18
ENSG00000196372,ASB13,1.686,4.4348e-14
ENSG00000239388,ASB14,1.35,1.5874e-22
ENSG00000146809,ASB15,1.186,4.6107e-13
ENSG00000161664,ASB16,1.675,4.836e-18
ENSG00000154007,ASB17,1.363,1.9757e-09
ENSG00000182177,ASB18,1.764,1.2679e-13
ENSG00000100628,ASB2,1.243,4.421400000000001e-19
ENSG00000115239,ASB3,0.998,3.2574e-12
ENSG00000005981,ASB4,1.226,5.3145e-10
ENSG00000164122,ASB5,1.317,2.4557e-14
ENSG00000148331,ASB6,1.225,2.6544e-07
ENSG00000183475,ASB7,0.277,0.99998
ENSG00000177981,ASB8,1.004,0.00046794
ENSG00000138303,ASCC1,1.002,8.3188e-09
ENSG00000100325,ASCC2,0.593,0.0019576
ENSG00000112249,ASCC3,0.677,5.2923000000000005e-25
ENSG00000139352,ASCL1,0.51,0.95264
ENSG00000183734,ASCL2,1.962,0.00066116
ENSG00000176009,ASCL3,1.504,0.056662
ENSG00000187855,ASCL4,1.921,0.13283
ENSG00000232237,ASCL5,1.704,0.4169
ENSG00000286053,ASDURF,1.865,0.31957
ENSG00000111875,ASF1A,0.571,0.91622
ENSG00000105011,ASF1B,0.91,0.02426
ENSG00000141505,ASGR1,1.323,1.6518e-12
ENSG00000161944,ASGR2,1.365,7.7808e-13
ENSG00000116539,ASH1L,0.104,1.0
ENSG00000129691,ASH2L,0.529,0.87532
ENSG00000110881,ASIC1,0.468,0.99704
ENSG00000108684,ASIC2,0.591,0.19634
ENSG00000213199,ASIC3,1.018,4.6521e-13
ENSG00000072182,ASIC4,0.69,0.00069603
ENSG00000256394,ASIC5,1.286,7.5418e-12
ENSG00000101440,ASIP,1.794,1.7733e-05
ENSG00000126522,ASL,0.937,2.6098e-13
ENSG00000070669,ASNS,0.745,9.1235e-06
