gene_symbol,ensembl_id,is_surface_protein,has_transmembrane_domain,has_extracellular_domain,extracellular_length,is_cspa_confirmed,is_surfy_predicted,is_druggable,druggable_pathway,in_gwt_top15_shortlist
APOD,ENSG00000189058,False,False,False,,True,False,True,DRUGGABLE GENOME;ENZYME,False
APOE,ENSG00000130203,False,False,False,,False,False,True,DRUGGABLE GENOME,False
APOL1,ENSG00000100342,False,False,False,,False,False,True,DRUGGABLE GENOME,False
APOL2,ENSG00000128335,False,False,False,0.0,False,False,False,,False
APOL3,ENSG00000128284,False,False,False,,False,False,False,,False
APOL6,ENSG00000221963,False,False,False,,False,False,False,,False
APOLD1,ENSG00000178878,True,True,False,0.0,False,False,False,,False
APOM,ENSG00000204444,False,False,False,,False,False,True,DRUGGABLE GENOME,False
APOO,ENSG00000184831,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
APOOL,ENSG00000155008,True,True,False,0.0,False,False,False,,False
APP,ENSG00000142192,True,True,True,684.0,False,True,True,CELL SURFACE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE;PROTEASE INHIBITOR,False
APRT,ENSG00000198931,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
AQP1,ENSG00000240583,True,True,True,53.0,True,True,True,DRUGGABLE GENOME;ION CHANNEL,False
AQP11,ENSG00000178301,True,True,False,0.0,False,False,False,,False
AQP3,ENSG00000165272,True,True,True,74.0,False,False,False,,False
AQP5,ENSG00000161798,True,True,True,37.0,False,True,False,,False
AQP9,ENSG00000103569,True,True,True,72.0,False,True,False,,False
AR,ENSG00000169083,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR;NUCLEAR HORMONE RECEPTOR;TRANSCRIPTION FACTOR,False
AREG,ENSG00000109321,False,False,False,0.0,True,True,True,CELL SURFACE;DRUG RESISTANCE;DRUGGABLE GENOME;GROWTH FACTOR,False
AREL1,ENSG00000119682,False,False,False,0.0,False,False,False,,False
ARFGEF1,ENSG00000066777,False,False,False,,False,False,False,,False
ARFGEF2,ENSG00000124198,False,False,False,,False,False,False,,False
ARHGAP1,ENSG00000175220,False,False,False,0.0,False,False,False,,False
ARHGAP11B,ENSG00000285077,False,False,False,,False,False,False,,False
ARHGAP12,ENSG00000165322,False,False,False,,False,False,False,,False
ARHGAP26,ENSG00000145819,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;KINASE,False
ARHGAP6,ENSG00000047648,False,False,False,,False,False,False,,False
ARHGEF1,ENSG00000076928,False,False,False,,False,False,False,,False
ARHGEF10,ENSG00000104728,False,False,False,,False,False,False,,False
ARHGEF2,ENSG00000116584,False,False,False,,False,False,False,,False
ARHGEF3,ENSG00000163947,False,False,False,,False,False,False,,False
ARHGEF7,ENSG00000102606,False,False,False,,False,False,False,,False
ARID1B,ENSG00000049618,False,False,False,,False,False,True,CLINICALLY ACTIONABLE,False
ARID2,ENSG00000189079,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;NUCLEAR HORMONE RECEPTOR,False
ARL10,ENSG00000175414,True,True,False,0.0,False,False,False,,False
ARL13B,ENSG00000169379,False,False,False,,False,False,False,,False
ARL6IP1,ENSG00000170540,True,True,False,0.0,False,False,False,,False
ARL6IP5,ENSG00000144746,True,True,False,0.0,False,False,False,,False
ARL6IP6,ENSG00000177917,True,True,False,0.0,False,False,False,,False
ARMC10,ENSG00000170632,False,False,False,0.0,False,False,False,,False
ARMC12,ENSG00000157343,False,False,False,,False,False,False,,False
ARMC5,ENSG00000140691,False,False,False,,False,False,False,,False
ARMCX2,ENSG00000184867,False,False,False,0.0,False,False,False,,False
ARMCX3,ENSG00000102401,False,False,False,0.0,False,False,False,,False
ARMCX4,ENSG00000196440,False,False,False,0.0,False,False,False,,False
ARMCX6,ENSG00000198960,False,False,False,0.0,False,False,False,,False
ARMH1,ENSG00000198520,False,False,False,,False,False,False,,False
ARMH2,ENSG00000260286,False,False,False,,False,False,False,,False
ARMH3,ENSG00000120029,False,False,False,0.0,False,False,False,,False
ARMT1,ENSG00000146476,False,False,False,,False,False,False,,False
ARRB2,ENSG00000141480,False,False,False,,False,False,False,,False
ARRDC2,ENSG00000105643,False,False,False,,False,False,False,,False
ARRDC3,ENSG00000113369,False,False,False,,False,False,False,,False
ARSB,ENSG00000113273,False,False,False,,True,False,True,CELL SURFACE;DRUGGABLE GENOME;ENZYME,False
ARSG,ENSG00000141337,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
ARSK,ENSG00000164291,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
ARV1,ENSG00000173409,True,True,False,0.0,False,False,False,,False
ASAH1,ENSG00000104763,False,False,False,0.0,True,False,False,,False
ASB1,ENSG00000065802,False,False,False,,False,False,False,,False
ASCC2,ENSG00000100325,False,False,False,,False,False,False,,False
ASCC3,ENSG00000112249,False,False,False,,False,False,False,,False
ASIC1,ENSG00000110881,True,True,True,361.0,False,True,True,CELL SURFACE;DRUGGABLE GENOME;ION CHANNEL;KINASE,False
ASIC3,ENSG00000213199,True,True,True,380.0,False,False,True,DRUGGABLE GENOME;ION CHANNEL,False
ASL,ENSG00000126522,False,False,False,,False,False,False,,False
ASMTL,ENSG00000169093,False,False,False,,False,False,True,CLINICALLY ACTIONABLE,False
ASPH,ENSG00000198363,False,False,False,0.0,True,False,False,,False
ASPHD2,ENSG00000128203,False,False,False,0.0,False,False,False,,False
ASPM,ENSG00000066279,False,False,False,,False,False,False,,False
ASPSCR1,ENSG00000169696,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;TRANSCRIPTION FACTOR;TRANSPORTER,False
ASTE1,ENSG00000034533,False,False,False,,False,False,False,,False
ASTL,ENSG00000188886,False,False,False,,False,False,True,DRUGGABLE GENOME;PROTEASE,False
ATAD1,ENSG00000138138,False,False,False,0.0,False,False,False,,False
ATAD3A,ENSG00000197785,False,False,False,0.0,False,False,False,,False
ATAD3B,ENSG00000160072,False,False,False,,False,False,False,,False
ATE1,ENSG00000107669,False,False,False,,False,False,False,,False
ATF6,ENSG00000118217,False,False,False,0.0,False,False,False,,False
ATF6B,ENSG00000213676,False,False,False,0.0,True,False,False,,False
ATF7,ENSG00000170653,False,False,False,,False,False,False,,False
ATG10,ENSG00000152348,False,False,False,,False,False,False,,False
ATG13,ENSG00000175224,False,False,False,,False,False,False,,False
ATG2A,ENSG00000110046,False,False,False,,False,False,False,,False
ATG3,ENSG00000144848,False,False,False,,False,False,False,,False
ATG4D,ENSG00000130734,False,False,False,,False,False,False,,False
ATG7,ENSG00000197548,False,False,False,,False,False,False,,False
ATG9A,ENSG00000198925,True,True,False,0.0,True,True,False,,False
ATG9B,ENSG00000181652,True,True,False,0.0,False,False,False,,False
ATIC,ENSG00000138363,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME,False
ATL1,ENSG00000198513,True,True,False,0.0,True,False,False,,False
ATL2,ENSG00000119787,True,True,False,0.0,False,False,False,,False
ATL3,ENSG00000184743,True,True,False,0.0,False,False,False,,False
ATM,ENSG00000149311,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;DRUGGABLE GENOME;ENZYME;KINASE;PHOSPHATIDYLINOSITOL 3 KINASE;SERINE THREONINE KINASE;TUMOR SUPPRESSOR,False
ATOSA,ENSG00000047346,False,False,False,,False,False,False,,False
ATP10A,ENSG00000206190,True,True,False,0.0,False,False,False,,False
ATP10D,ENSG00000145246,True,True,False,0.0,False,False,False,,False
ATP11A,ENSG00000068650,True,True,True,81.0,False,False,False,,False
ATP11B,ENSG00000058063,True,True,True,80.0,False,False,False,,False
ATP13A1,ENSG00000105726,True,True,True,225.0,False,True,False,,False
ATP13A2,ENSG00000159363,True,True,False,0.0,False,True,True,DRUGGABLE GENOME;TRANSPORTER,False
ATP13A3,ENSG00000133657,True,True,False,0.0,False,True,True,DRUGGABLE GENOME;TRANSPORTER,False
ATP1A3,ENSG00000105409,True,True,True,112.0,True,True,True,DRUGGABLE GENOME;ENZYME;ION CHANNEL;TRANSPORTER,False
ATP1B1,ENSG00000143153,True,True,True,241.0,True,True,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP1B3,ENSG00000069849,True,True,True,223.0,True,True,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP2A2,ENSG00000174437,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP2A3,ENSG00000074370,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP2B1,ENSG00000070961,True,True,True,101.0,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP2B4,ENSG00000058668,True,True,True,108.0,False,True,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP2C1,ENSG00000017260,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP5F1B,ENSG00000110955,False,False,False,,False,False,False,,False
ATP5IF1,ENSG00000130770,False,False,False,,False,False,False,,False
ATP5MC1,ENSG00000159199,True,True,False,0.0,False,False,False,,False
ATP5MC2,ENSG00000135390,True,True,False,0.0,False,False,False,,False
ATP5MC3,ENSG00000154518,True,True,False,0.0,False,False,False,,False
ATP5ME,ENSG00000169020,False,False,False,,False,False,False,,False
ATP5MF,ENSG00000241468,False,False,False,0.0,False,False,False,,False
ATP5MG,ENSG00000167283,False,False,False,,False,False,False,,False
ATP6AP2,ENSG00000182220,True,True,True,286.0,False,False,True,DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE;TRANSPORTER,False
ATP6V0A1,ENSG00000033627,True,True,False,0.0,True,False,False,,False
ATP6V0A2,ENSG00000185344,True,True,False,0.0,True,True,False,,False
ATP6V0E1,ENSG00000113732,True,True,False,0.0,False,False,False,,False
ATP6V0E2,ENSG00000171130,True,True,False,0.0,False,False,False,,False
ATP6V1C2,ENSG00000143882,False,False,False,,False,False,False,,False
ATP7A,ENSG00000165240,True,True,True,99.0,False,False,True,DRUGGABLE GENOME;ENZYME;TRANSPORTER,False
ATP8A1,ENSG00000124406,True,True,False,0.0,False,False,False,,False
ATP8A2,ENSG00000132932,True,True,True,64.0,False,False,False,,False
ATP8B1,ENSG00000081923,True,True,False,0.0,False,False,False,,False
ATP8B2,ENSG00000143515,True,True,False,0.0,False,False,False,,False
ATP8B3,ENSG00000130270,True,True,False,0.0,False,False,False,,False
ATP8B4,ENSG00000104043,True,True,False,0.0,False,False,False,,False
ATP9A,ENSG00000054793,True,True,True,38.0,False,False,False,,False
ATP9B,ENSG00000166377,True,True,True,49.0,False,False,False,,False
ATPSCKMT,ENSG00000150756,False,False,False,0.0,False,False,False,,False
ATRAID,ENSG00000138085,True,True,True,169.0,False,True,True,DRUGGABLE GENOME,False
ATRN,ENSG00000088812,True,True,True,1196.0,True,True,True,DRUGGABLE GENOME,False
ATRX,ENSG00000085224,False,False,False,,True,False,True,CLINICALLY ACTIONABLE;DNA REPAIR;ENZYME,False
ATXN2,ENSG00000204842,False,False,False,,False,False,False,,False
ATXN3,ENSG00000066427,False,False,False,,False,False,False,,False
AUH,ENSG00000148090,False,False,False,,False,False,False,,False
AUP1,ENSG00000115307,False,False,False,,False,False,False,,False
AVL9,ENSG00000105778,False,False,False,0.0,False,False,False,,False
AVPR2,ENSG00000126895,True,True,True,81.0,False,True,True,DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR,False
AXIN1,ENSG00000103126,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;KINASE,False
AXL,ENSG00000167601,True,True,True,426.0,True,True,True,CELL SURFACE;CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;TYROSINE KINASE,False
AZIN1,ENSG00000155096,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
AZIN2,ENSG00000142920,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
B2M,ENSG00000166710,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
B3GALNT2,ENSG00000162885,False,False,False,0.0,False,False,False,,False
B3GALT2,ENSG00000162630,False,False,False,0.0,False,False,False,,False
B3GALT4,ENSG00000235863,False,False,False,0.0,False,False,False,,False
B3GALT6,ENSG00000176022,False,False,False,0.0,False,False,False,,False
B3GAT1,ENSG00000109956,False,False,False,0.0,False,False,False,,False
B3GAT2,ENSG00000112309,False,False,False,0.0,False,False,False,,False
B3GAT3,ENSG00000149541,False,False,False,0.0,False,False,False,,False
B3GLCT,ENSG00000187676,False,False,False,0.0,False,False,False,,False
B3GNT2,ENSG00000170340,False,False,False,0.0,True,False,False,,False
B3GNT5,ENSG00000176597,False,False,False,0.0,False,False,False,,False
B3GNT9,ENSG00000237172,False,False,False,0.0,False,False,False,,False
B4GALNT1,ENSG00000135454,False,False,False,0.0,False,False,False,,False
B4GALNT3,ENSG00000139044,False,False,False,0.0,False,False,False,,False
B4GALNT4,ENSG00000182272,False,False,False,0.0,False,False,False,,False
B4GALT1,ENSG00000086062,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
B4GALT2,ENSG00000117411,False,False,False,0.0,False,False,False,,False
B4GALT3,ENSG00000158850,False,False,False,0.0,True,False,False,,False
B4GALT4,ENSG00000121578,False,False,False,0.0,False,False,False,,False
B4GALT5,ENSG00000158470,False,False,False,0.0,True,False,False,,False
B4GALT7,ENSG00000027847,False,False,False,0.0,False,False,False,,False
B4GAT1,ENSG00000174684,False,False,False,0.0,False,False,False,,False
BABAM2,ENSG00000158019,False,False,False,,False,False,False,,False
BACE1,ENSG00000186318,True,True,True,436.0,True,True,True,CELL SURFACE;DRUGGABLE GENOME;ENZYME;PROTEASE,False
BAIAP2,ENSG00000175866,False,False,False,,False,False,False,,False
BAIAP3,ENSG00000007516,False,False,False,,False,False,False,,False
BAK1,ENSG00000030110,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;TUMOR SUPPRESSOR,False
BAMBI,ENSG00000095739,True,True,True,132.0,False,True,True,DRUGGABLE GENOME;KINASE,False
BAP1,ENSG00000163930,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;ENZYME;PROTEASE;TUMOR SUPPRESSOR,False
BAX,ENSG00000087088,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;TUMOR SUPPRESSOR,False
BBS1,ENSG00000174483,False,False,False,,False,False,False,,False
BBS10,ENSG00000179941,False,False,False,,False,False,False,,False
BBS12,ENSG00000181004,False,False,False,,False,False,False,,False
BBS2,ENSG00000125124,False,False,False,,False,False,True,DRUGGABLE GENOME,False
BBS4,ENSG00000140463,False,False,False,,False,False,False,,False
BBS9,ENSG00000122507,False,False,False,,False,False,False,,False
BBX,ENSG00000114439,False,False,False,,False,False,False,,False
BCAP29,ENSG00000075790,True,True,False,0.0,False,False,False,,False
BCAP31,ENSG00000185825,True,True,False,0.0,False,False,False,,False
BCAT1,ENSG00000060982,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
BCAT2,ENSG00000105552,False,False,False,,False,False,False,,False
BCDIN3D,ENSG00000186666,False,False,False,,False,False,False,,False
BCKDHA,ENSG00000248098,False,False,False,,False,False,False,,False
BCKDHB,ENSG00000083123,False,False,False,,False,False,False,,False
BCL2,ENSG00000171791,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;DRUGGABLE GENOME,False
BCL2A1,ENSG00000140379,False,False,False,,False,False,True,DRUGGABLE GENOME,False
BCL2L1,ENSG00000171552,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME,False
BCL2L11,ENSG00000153094,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;TRANSCRIPTION FACTOR,False
BCL2L13,ENSG00000099968,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
BCL2L2,ENSG00000129473,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME,False
BCR,ENSG00000186716,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TUMOR SUPPRESSOR;TYROSINE KINASE,False
BCS1L,ENSG00000074582,False,False,False,0.0,False,False,False,,False
BDH1,ENSG00000161267,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;SHORT CHAIN DEHYDROGENASE REDUCTASE,False
BDH2,ENSG00000164039,False,False,False,,False,False,True,DRUGGABLE GENOME;SHORT CHAIN DEHYDROGENASE REDUCTASE,False
BDP1,ENSG00000145734,False,False,False,,False,False,False,,False
BEST1,ENSG00000167995,True,True,True,28.0,False,False,False,,False
BEST4,ENSG00000142959,True,True,True,43.0,False,True,False,,False
BET1L,ENSG00000177951,False,False,False,0.0,False,False,False,,False
BFAR,ENSG00000103429,True,True,False,0.0,False,False,False,,False
BIK,ENSG00000100290,False,False,False,0.0,False,False,False,,False
BIRC3,ENSG00000023445,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;TUMOR SUPPRESSOR,False
BIRC6,ENSG00000115760,False,False,False,,True,False,False,,False
BIVM-ERCC5,ENSG00000270181,False,False,False,,False,False,False,,False
BLCAP,ENSG00000166619,True,True,False,0.0,False,False,False,,False
BLK,ENSG00000136573,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;TRANSCRIPTION FACTOR;TYROSINE KINASE,False
BLM,ENSG00000197299,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DNA REPAIR;DRUGGABLE GENOME;ENZYME,False
BLTP1,ENSG00000138688,False,False,False,0.0,False,False,False,,False
BLTP2,ENSG00000007202,False,False,False,,False,False,False,,False
BLTP3A,ENSG00000065060,False,False,False,,False,False,False,,False
BLTP3B,ENSG00000111647,False,False,False,,False,False,False,,False
BMI1,ENSG00000168283,False,False,False,,False,False,False,,False
BMP2K,ENSG00000138756,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
BMPR1A,ENSG00000107779,True,True,True,129.0,False,True,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE;KINASE;SERINE THREONINE KINASE,False
BMPR2,ENSG00000204217,True,True,True,124.0,True,True,True,CELL SURFACE;DRUGGABLE GENOME;KINASE;SERINE THREONINE KINASE,False
BMT2,ENSG00000164603,False,False,False,,False,False,False,,False
BNIP2,ENSG00000140299,False,False,False,,False,False,False,,False
BNIP3,ENSG00000176171,False,False,False,0.0,False,False,False,,False
BNIP3L,ENSG00000104765,False,False,False,0.0,False,False,False,,False
BOK,ENSG00000176720,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
BPIFA2,ENSG00000131050,False,False,False,,False,False,True,DRUGGABLE GENOME,False
BPNT2,ENSG00000104331,False,False,False,0.0,False,False,False,,False
BRAT1,ENSG00000106009,False,False,False,,False,False,False,,False
BRCA1,ENSG00000012048,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;DNA REPAIR;DRUG RESISTANCE;DRUGGABLE GENOME;ENZYME;TUMOR SUPPRESSOR,False
BRF2,ENSG00000104221,False,False,False,,False,False,False,,False
BRI3BP,ENSG00000184992,True,True,False,0.0,True,False,False,,False
BRIP1,ENSG00000136492,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DNA REPAIR;ENZYME,False
BRMS1,ENSG00000174744,False,False,False,,False,False,False,,False
BROX,ENSG00000162819,False,False,False,,False,False,False,,False
BRPF3,ENSG00000096070,False,False,False,,False,False,True,DRUGGABLE GENOME,False
BRSK1,ENSG00000160469,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
BSCL2,ENSG00000168000,True,True,False,0.0,True,False,False,,False
BSDC1,ENSG00000160058,False,False,False,,False,False,False,,False
BSG,ENSG00000172270,True,True,True,186.0,True,True,True,DRUGGABLE GENOME;TRANSPORTER,False
BST1,ENSG00000109743,False,False,False,,True,True,True,DRUGGABLE GENOME,False
BST2,ENSG00000130303,True,True,True,113.0,True,True,True,CELL SURFACE;DRUGGABLE GENOME,False
BTAF1,ENSG00000095564,False,False,False,,False,False,False,,False
BTBD10,ENSG00000148925,False,False,False,,False,False,False,,False
BTBD2,ENSG00000133243,False,False,False,,False,False,False,,False
BTBD7,ENSG00000011114,False,False,False,,False,False,False,,False
BTBD8,ENSG00000189195,False,False,False,,False,False,False,,False
BTD,ENSG00000169814,False,False,False,,True,False,True,DRUGGABLE GENOME;ENZYME,False
BTG3,ENSG00000154640,False,False,False,,False,False,False,,False
